,batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
2405,Rajasthan Royals,Delhi Capitals,Jaipur,155,124,8,155,-0.0,7.5,1
2406,Rajasthan Royals,Delhi Capitals,Jaipur,155,123,7,155,-0.0,7.56,1
2407,Rajasthan Royals,Delhi Capitals,Jaipur,155,122,6,155,-0.0,7.62,1
2408,Rajasthan Royals,Delhi Capitals,Jaipur,155,121,5,155,-0.0,7.69,1
2409,Rajasthan Royals,Delhi Capitals,Jaipur,155,119,3,155,0.0,7.82,1
2410,Rajasthan Royals,Delhi Capitals,Jaipur,154,118,2,155,3.0,7.83,1
2411,Rajasthan Royals,Delhi Capitals,Jaipur,152,117,1,155,6.0,7.79,1
2412,Rajasthan Royals,Delhi Capitals,Jaipur,151,116,0,155,6.0,7.81,1
2413,Kolkata Knight Riders,Mumbai Indians,Mumbai,171,125,9,171,-0.0,8.21,0
2414,Kolkata Knight Riders,Mumbai Indians,Mumbai,169,119,3,171,12.0,8.52,0
2415,Kolkata Knight Riders,Mumbai Indians,Mumbai,169,118,2,171,6.0,8.59,0
2416,Kolkata Knight Riders,Mumbai Indians,Mumbai,169,117,1,171,4.0,8.67,0
2417,Kolkata Knight Riders,Mumbai Indians,Mumbai,169,116,0,171,3.0,8.74,0
2418,Punjab Kings,Punjab Kings,Chandigarh,185,119,3,191,36.0,9.33,0
2419,Punjab Kings,Punjab Kings,Chandigarh,185,118,2,191,18.0,9.41,0
2420,Punjab Kings,Punjab Kings,Chandigarh,184,117,1,191,14.0,9.44,0
2421,Punjab Kings,Punjab Kings,Chandigarh,184,116,0,191,10.5,9.52,0
2422,Chennai Super Kings,Mumbai Indians,Mumbai,140,125,9,140,-0.0,6.72,0
2423,Chennai Super Kings,Mumbai Indians,Mumbai,140,124,8,140,-0.0,6.77,0
2424,Chennai Super Kings,Mumbai Indians,Mumbai,134,119,3,140,36.0,6.76,0
2425,Chennai Super Kings,Mumbai Indians,Mumbai,133,118,2,140,21.0,6.76,0
2426,Chennai Super Kings,Mumbai Indians,Mumbai,132,117,1,140,16.0,6.77,0
2427,Chennai Super Kings,Mumbai Indians,Mumbai,131,116,0,140,13.5,6.78,0
2428,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,73,119,3,81,48.0,3.68,1
2429,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,69,118,2,81,36.0,3.51,1
2430,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,68,117,1,81,26.0,3.49,1
2431,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,64,116,0,81,25.5,3.31,1
2432,Kolkata Knight Riders,Rajasthan Royals,Kolkata,125,119,3,133,48.0,6.3,1
2433,Kolkata Knight Riders,Rajasthan Royals,Kolkata,124,119,2,133,54.0,6.25,1
2434,Kolkata Knight Riders,Rajasthan Royals,Kolkata,123,118,1,133,30.0,6.25,1
2435,Kolkata Knight Riders,Rajasthan Royals,Kolkata,123,117,0,133,20.0,6.31,1
2436,Punjab Kings,Chennai Super Kings,Chennai,187,125,9,187,-0.0,8.98,0
2437,Punjab Kings,Chennai Super Kings,Chennai,187,124,8,187,-0.0,9.05,0
2438,Punjab Kings,Chennai Super Kings,Chennai,178,119,3,187,54.0,8.97,0
2439,Punjab Kings,Chennai Super Kings,Chennai,174,118,2,187,39.0,8.85,0
2440,Punjab Kings,Chennai Super Kings,Chennai,174,117,1,187,26.0,8.92,0
2441,Punjab Kings,Chennai Super Kings,Chennai,174,116,0,187,19.5,9.0,0
2442,Delhi Capitals,Delhi Capitals,Raipur,137,125,9,137,-0.0,6.58,0
2443,Delhi Capitals,Delhi Capitals,Raipur,134,119,3,137,18.0,6.76,0
2444,Delhi Capitals,Delhi Capitals,Raipur,133,119,2,137,24.0,6.71,0
2445,Delhi Capitals,Delhi Capitals,Raipur,133,118,1,137,12.0,6.76,0
2446,Delhi Capitals,Delhi Capitals,Raipur,131,117,0,137,12.0,6.72,0
2447,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,130,125,9,130,-0.0,6.24,1
2448,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,130,124,8,130,-0.0,6.29,1
2449,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,130,123,7,130,-0.0,6.34,1
2450,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,130,122,6,130,-0.0,6.39,1
2451,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,124,119,3,130,36.0,6.25,1
2452,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,120,118,2,130,30.0,6.1,1
2453,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,119,117,1,130,22.0,6.1,1
2454,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,118,116,0,130,18.0,6.1,1
2455,Punjab Kings,Mumbai Indians,Mumbai,168,119,3,175,42.0,8.47,0
2456,Punjab Kings,Mumbai Indians,Mumbai,168,119,2,175,42.0,8.47,0
2457,Punjab Kings,Mumbai Indians,Mumbai,167,118,1,175,24.0,8.49,0
2458,Punjab Kings,Mumbai Indians,Mumbai,163,117,0,175,24.0,8.36,0
2459,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,172,125,9,172,-0.0,8.26,1
2460,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,163,119,3,172,54.0,8.22,1
2461,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,159,118,2,172,39.0,8.08,1
2462,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,158,117,1,172,28.0,8.1,1
2463,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,157,116,0,172,22.5,8.12,1
2464,Kolkata Knight Riders,Chennai Super Kings,Chennai,187,119,3,201,84.0,9.43,0
2465,Kolkata Knight Riders,Chennai Super Kings,Chennai,187,118,2,201,42.0,9.51,0
2466,Kolkata Knight Riders,Chennai Super Kings,Chennai,183,117,1,201,36.0,9.38,0
2467,Kolkata Knight Riders,Chennai Super Kings,Chennai,183,119,0,201,108.0,9.23,0
2468,Royal Challengers Bangalore,Mumbai Indians,Mumbai,195,125,9,195,-0.0,9.36,0
2469,Royal Challengers Bangalore,Mumbai Indians,Mumbai,189,119,3,195,36.0,9.53,0
2470,Royal Challengers Bangalore,Mumbai Indians,Mumbai,189,118,2,195,18.0,9.61,0
2471,Royal Challengers Bangalore,Mumbai Indians,Mumbai,189,117,1,195,12.0,9.69,0
2472,Royal Challengers Bangalore,Mumbai Indians,Mumbai,189,116,0,195,9.0,9.78,0
2473,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,145,125,9,145,-0.0,6.96,1
2474,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,143,119,3,145,12.0,7.21,1
2475,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,143,118,2,145,6.0,7.27,1
2476,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,142,117,1,145,6.0,7.28,1
2477,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,142,116,0,145,4.5,7.34,1
2478,Kolkata Knight Riders,Punjab Kings,Kolkata,140,119,3,150,60.0,7.06,1
2479,Kolkata Knight Riders,Punjab Kings,Kolkata,140,118,2,150,30.0,7.12,1
2480,Kolkata Knight Riders,Punjab Kings,Kolkata,140,117,1,150,20.0,7.18,1
2481,Kolkata Knight Riders,Punjab Kings,Kolkata,140,116,0,150,15.0,7.24,1
2482,Chennai Super Kings,Sunrisers Hyderabad,Chennai,160,125,9,160,-0.0,7.68,1
2483,Chennai Super Kings,Sunrisers Hyderabad,Chennai,156,119,3,160,24.0,7.87,1
2484,Chennai Super Kings,Sunrisers Hyderabad,Chennai,155,118,2,160,15.0,7.88,1
2485,Chennai Super Kings,Sunrisers Hyderabad,Chennai,151,117,1,160,18.0,7.74,1
2486,Chennai Super Kings,Sunrisers Hyderabad,Chennai,151,116,0,160,13.5,7.81,1
2487,Mumbai Indians,Kolkata Knight Riders,Kolkata,160,125,9,160,-0.0,7.68,1
2488,Mumbai Indians,Kolkata Knight Riders,Kolkata,155,119,3,160,30.0,7.82,1
2489,Mumbai Indians,Kolkata Knight Riders,Kolkata,155,118,2,160,15.0,7.88,1
2490,Mumbai Indians,Kolkata Knight Riders,Kolkata,155,117,1,160,10.0,7.95,1
2491,Mumbai Indians,Kolkata Knight Riders,Kolkata,155,116,0,160,7.5,8.02,1
2492,Punjab Kings,Delhi Capitals,Delhi,110,119,3,121,66.0,5.55,0
2493,Punjab Kings,Delhi Capitals,Delhi,106,118,2,121,45.0,5.39,0
2494,Punjab Kings,Delhi Capitals,Delhi,102,117,1,121,38.0,5.23,0
2495,Punjab Kings,Delhi Capitals,Delhi,102,116,0,121,28.5,5.28,0
2496,Chennai Super Kings,Rajasthan Royals,Chennai,181,119,3,186,30.0,9.13,1
2497,Chennai Super Kings,Rajasthan Royals,Chennai,180,118,2,186,18.0,9.15,1
2498,Chennai Super Kings,Rajasthan Royals,Chennai,176,117,1,186,20.0,9.03,1
2499,Chennai Super Kings,Rajasthan Royals,Chennai,172,116,0,186,21.0,8.9,1
2500,Delhi Capitals,Delhi Capitals,Delhi,162,125,9,162,-0.0,7.78,0
2501,Delhi Capitals,Delhi Capitals,Delhi,162,124,8,162,-0.0,7.84,0
2502,Delhi Capitals,Delhi Capitals,Delhi,162,123,7,162,-0.0,7.9,0
2503,Delhi Capitals,Delhi Capitals,Delhi,159,119,3,162,18.0,8.02,0
2504,Delhi Capitals,Delhi Capitals,Delhi,159,118,2,162,9.0,8.08,0
2505,Delhi Capitals,Delhi Capitals,Delhi,159,117,1,162,6.0,8.15,0
2506,Delhi Capitals,Delhi Capitals,Delhi,158,116,0,162,6.0,8.17,0
2507,Royal Challengers Bangalore,Rajasthan Royals,Bangalore,118,125,9,118,-0.0,5.66,1
2508,Royal Challengers Bangalore,Rajasthan Royals,Bangalore,113,119,3,118,30.0,5.7,1
2509,Royal Challengers Bangalore,Rajasthan Royals,Bangalore,113,118,2,118,15.0,5.75,1
2510,Royal Challengers Bangalore,Rajasthan Royals,Bangalore,113,117,1,118,10.0,5.79,1
2511,Royal Challengers Bangalore,Rajasthan Royals,Bangalore,113,116,0,118,7.5,5.84,1
2512,Chennai Super Kings,Kolkata Knight Riders,Kolkata,113,119,3,120,42.0,5.7,1
2513,Chennai Super Kings,Kolkata Knight Riders,Kolkata,109,118,2,120,33.0,5.54,1
2514,Chennai Super Kings,Kolkata Knight Riders,Kolkata,109,117,1,120,22.0,5.59,1
2515,Chennai Super Kings,Kolkata Knight Riders,Kolkata,109,116,0,120,16.5,5.64,1
2516,Sunrisers Hyderabad,Punjab Kings,Hyderabad,124,125,9,124,-0.0,5.95,1
2517,Sunrisers Hyderabad,Punjab Kings,Hyderabad,124,124,8,124,-0.0,6.0,1
2518,Sunrisers Hyderabad,Punjab Kings,Hyderabad,124,123,7,124,-0.0,6.05,1
2519,Sunrisers Hyderabad,Punjab Kings,Hyderabad,124,122,6,124,-0.0,6.1,1
2520,Sunrisers Hyderabad,Punjab Kings,Hyderabad,124,121,5,124,-0.0,6.15,1
2521,Sunrisers Hyderabad,Punjab Kings,Hyderabad,123,119,3,124,6.0,6.2,1
2522,Sunrisers Hyderabad,Punjab Kings,Hyderabad,123,118,2,124,3.0,6.25,1
2523,Sunrisers Hyderabad,Punjab Kings,Hyderabad,122,117,1,124,4.0,6.26,1
2524,Sunrisers Hyderabad,Punjab Kings,Hyderabad,121,116,0,124,4.5,6.26,1
2525,Delhi Capitals,Delhi Capitals,Delhi,170,125,9,170,-0.0,8.16,0
2526,Delhi Capitals,Delhi Capitals,Delhi,170,124,8,170,-0.0,8.23,0
2527,Delhi Capitals,Delhi Capitals,Delhi,161,119,3,170,54.0,8.12,0
2528,Delhi Capitals,Delhi Capitals,Delhi,160,119,2,170,60.0,8.07,0
2529,Delhi Capitals,Delhi Capitals,Delhi,160,118,1,170,30.0,8.14,0
2530,Delhi Capitals,Delhi Capitals,Delhi,159,117,0,170,22.0,8.15,0
2531,Mumbai Indians,Rajasthan Royals,Jaipur,175,119,3,180,30.0,8.82,0
2532,Mumbai Indians,Rajasthan Royals,Jaipur,175,118,2,180,15.0,8.9,0
2533,Mumbai Indians,Rajasthan Royals,Jaipur,175,117,1,180,10.0,8.97,0
2534,Mumbai Indians,Rajasthan Royals,Jaipur,174,116,0,180,9.0,9.0,0
2535,Kolkata Knight Riders,Punjab Kings,Chandigarh,158,125,9,158,-0.0,7.58,0
2536,Kolkata Knight Riders,Punjab Kings,Chandigarh,158,124,8,158,-0.0,7.65,0
2537,Kolkata Knight Riders,Punjab Kings,Chandigarh,158,123,7,158,-0.0,7.71,0
2538,Kolkata Knight Riders,Punjab Kings,Chandigarh,158,122,6,158,-0.0,7.77,0
2539,Kolkata Knight Riders,Punjab Kings,Chandigarh,157,119,3,158,6.0,7.92,0
2540,Kolkata Knight Riders,Punjab Kings,Chandigarh,157,118,2,158,3.0,7.98,0
2541,Kolkata Knight Riders,Punjab Kings,Chandigarh,157,117,1,158,2.0,8.05,0
2542,Kolkata Knight Riders,Punjab Kings,Chandigarh,156,116,0,158,3.0,8.07,0
2543,Royal Challengers Bangalore,Delhi Capitals,Bangalore,150,119,3,153,18.0,7.56,1
2544,Royal Challengers Bangalore,Delhi Capitals,Bangalore,150,118,2,153,9.0,7.63,1
2545,Royal Challengers Bangalore,Delhi Capitals,Bangalore,150,117,1,153,6.0,7.69,1
2546,Royal Challengers Bangalore,Delhi Capitals,Bangalore,150,116,0,153,4.5,7.76,1
2547,Rajasthan Royals,Punjab Kings,Jaipur,119,119,3,125,36.0,6.0,1
2548,Rajasthan Royals,Punjab Kings,Jaipur,118,119,2,125,42.0,5.95,1
2549,Rajasthan Royals,Punjab Kings,Jaipur,118,118,1,125,21.0,6.0,1
2550,Rajasthan Royals,Punjab Kings,Jaipur,118,117,0,125,14.0,6.05,1
2551,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,174,119,3,181,42.0,8.77,0
2552,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,173,118,2,181,24.0,8.8,0
2553,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,172,117,1,181,18.0,8.82,0
2554,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,171,116,0,181,15.0,8.84,0
2555,Chennai Super Kings,Royal Challengers Bangalore,Chennai,163,119,3,166,18.0,8.22,1
2556,Chennai Super Kings,Royal Challengers Bangalore,Chennai,162,119,2,166,24.0,8.17,1
2557,Chennai Super Kings,Royal Challengers Bangalore,Chennai,162,118,1,166,12.0,8.24,1
2558,Chennai Super Kings,Royal Challengers Bangalore,Chennai,162,117,0,166,8.0,8.31,1
2559,Sunrisers Hyderabad,Delhi Capitals,Delhi,115,125,9,115,-0.0,5.52,1
2560,Sunrisers Hyderabad,Delhi Capitals,Delhi,115,124,8,115,-0.0,5.56,1
2561,Sunrisers Hyderabad,Delhi Capitals,Delhi,115,123,7,115,-0.0,5.61,1
2562,Sunrisers Hyderabad,Delhi Capitals,Delhi,115,122,6,115,-0.0,5.66,1
2563,Sunrisers Hyderabad,Delhi Capitals,Delhi,115,121,5,115,-0.0,5.7,1
2564,Sunrisers Hyderabad,Delhi Capitals,Delhi,113,119,3,115,12.0,5.7,1
2565,Sunrisers Hyderabad,Delhi Capitals,Delhi,113,119,2,115,12.0,5.7,1
2566,Sunrisers Hyderabad,Delhi Capitals,Delhi,113,118,1,115,6.0,5.75,1
2567,Sunrisers Hyderabad,Delhi Capitals,Delhi,113,117,0,115,4.0,5.79,1
2568,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,155,125,9,155,-0.0,7.44,1
2569,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,155,124,8,155,-0.0,7.5,1
2570,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,155,123,7,155,-0.0,7.56,1
2571,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,147,119,3,155,48.0,7.41,1
2572,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,146,118,2,155,27.0,7.42,1
2573,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,145,117,1,155,20.0,7.44,1
2574,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,145,116,0,155,15.0,7.5,1
2575,Chennai Super Kings,Punjab Kings,Chandigarh,133,119,3,139,36.0,6.71,1
2576,Chennai Super Kings,Punjab Kings,Chandigarh,132,119,2,139,42.0,6.66,1
2577,Chennai Super Kings,Punjab Kings,Chandigarh,132,118,1,139,21.0,6.71,1
2578,Chennai Super Kings,Punjab Kings,Chandigarh,132,117,0,139,14.0,6.77,1
2579,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,162,125,9,162,-0.0,7.78,1
2580,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,162,124,8,162,-0.0,7.84,1
2581,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,146,119,3,162,96.0,7.36,1
2582,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,146,118,2,162,48.0,7.42,1
2583,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,146,117,1,162,32.0,7.49,1
2584,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,146,116,0,162,24.0,7.55,1
2585,Delhi Capitals,Mumbai Indians,Mumbai,210,125,9,210,-0.0,10.08,0
2586,Delhi Capitals,Mumbai Indians,Mumbai,210,124,8,210,-0.0,10.16,0
2587,Delhi Capitals,Mumbai Indians,Mumbai,208,119,3,210,12.0,10.49,0
2588,Delhi Capitals,Mumbai Indians,Mumbai,208,118,2,210,6.0,10.58,0
2589,Delhi Capitals,Mumbai Indians,Mumbai,208,117,1,210,4.0,10.67,0
2590,Delhi Capitals,Mumbai Indians,Mumbai,204,116,0,210,9.0,10.55,0
2591,Kolkata Knight Riders,Rajasthan Royals,Jaipur,131,119,3,145,84.0,6.61,0
2592,Kolkata Knight Riders,Rajasthan Royals,Jaipur,130,119,2,145,90.0,6.55,0
2593,Kolkata Knight Riders,Rajasthan Royals,Jaipur,129,118,1,145,48.0,6.56,0
2594,Kolkata Knight Riders,Rajasthan Royals,Jaipur,129,117,0,145,32.0,6.62,0
2595,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,127,119,3,131,24.0,6.4,1
2596,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,126,118,2,131,15.0,6.41,1
2597,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,126,117,1,131,10.0,6.46,1
2598,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,125,116,0,131,9.0,6.47,1
2599,Chennai Super Kings,Mumbai Indians,Chennai,142,119,3,149,42.0,7.16,0
2600,Chennai Super Kings,Mumbai Indians,Chennai,141,118,2,149,24.0,7.17,0
2601,Chennai Super Kings,Mumbai Indians,Chennai,139,117,1,149,20.0,7.13,0
2602,Chennai Super Kings,Mumbai Indians,Chennai,139,116,0,149,15.0,7.19,0
2603,Delhi Capitals,Delhi Capitals,Delhi,161,119,3,166,30.0,8.12,0
2604,Delhi Capitals,Delhi Capitals,Delhi,161,119,2,166,30.0,8.12,0
2605,Delhi Capitals,Delhi Capitals,Delhi,161,118,1,166,15.0,8.19,0
2606,Delhi Capitals,Delhi Capitals,Delhi,157,117,0,166,18.0,8.05,0
2607,Mumbai Indians,Royal Challengers Bangalore,Bangalore,157,125,9,157,-0.0,7.54,0
2608,Mumbai Indians,Royal Challengers Bangalore,Bangalore,157,124,8,157,-0.0,7.6,0
2609,Mumbai Indians,Royal Challengers Bangalore,Bangalore,154,119,3,157,18.0,7.76,0
2610,Mumbai Indians,Royal Challengers Bangalore,Bangalore,154,118,2,157,9.0,7.83,0
2611,Mumbai Indians,Royal Challengers Bangalore,Bangalore,154,117,1,157,6.0,7.9,0
2612,Mumbai Indians,Royal Challengers Bangalore,Bangalore,154,116,0,157,4.5,7.97,0
2613,Kolkata Knight Riders,Delhi Capitals,Kolkata,129,125,9,129,-0.0,6.19,1
2614,Kolkata Knight Riders,Delhi Capitals,Kolkata,129,124,8,129,-0.0,6.24,1
2615,Kolkata Knight Riders,Delhi Capitals,Kolkata,129,123,7,129,-0.0,6.29,1
2616,Kolkata Knight Riders,Delhi Capitals,Kolkata,129,122,6,129,-0.0,6.34,1
2617,Kolkata Knight Riders,Delhi Capitals,Kolkata,129,121,5,129,-0.0,6.4,1
2618,Kolkata Knight Riders,Delhi Capitals,Kolkata,128,119,3,129,6.0,6.45,1
2619,Kolkata Knight Riders,Delhi Capitals,Kolkata,128,118,2,129,3.0,6.51,1
2620,Kolkata Knight Riders,Delhi Capitals,Kolkata,124,117,1,129,10.0,6.36,1
2621,Kolkata Knight Riders,Delhi Capitals,Kolkata,124,116,0,129,7.5,6.41,1
2622,Kolkata Knight Riders,Chennai Super Kings,Chennai,191,125,9,191,-0.0,9.17,1
2623,Kolkata Knight Riders,Chennai Super Kings,Chennai,188,119,3,191,18.0,9.48,1
2624,Kolkata Knight Riders,Chennai Super Kings,Chennai,187,118,2,191,12.0,9.51,1
2625,Kolkata Knight Riders,Chennai Super Kings,Chennai,187,117,1,191,8.0,9.59,1
2626,Kolkata Knight Riders,Chennai Super Kings,Chennai,183,116,0,191,12.0,9.47,1
2627,Delhi Capitals,Delhi Capitals,Chennai,223,125,9,223,-0.0,10.7,0
2628,Delhi Capitals,Delhi Capitals,Chennai,216,119,3,223,42.0,10.89,0
2629,Delhi Capitals,Delhi Capitals,Chennai,212,118,2,223,33.0,10.78,0
2630,Delhi Capitals,Delhi Capitals,Chennai,208,117,1,223,30.0,10.67,0
2631,Delhi Capitals,Delhi Capitals,Chennai,208,116,0,223,22.5,10.76,0
2632,Mumbai Indians,Chennai Super Kings,Bangalore,188,125,9,188,-0.0,9.02,0
2633,Mumbai Indians,Chennai Super Kings,Bangalore,181,119,3,188,42.0,9.13,0
2634,Mumbai Indians,Chennai Super Kings,Bangalore,177,118,2,188,33.0,9.0,0
2635,Mumbai Indians,Chennai Super Kings,Bangalore,175,117,1,188,26.0,8.97,0
2636,Mumbai Indians,Chennai Super Kings,Bangalore,175,116,0,188,19.5,9.05,0
2637,Delhi Capitals,Delhi Capitals,Pune,152,119,3,163,66.0,7.66,0
2638,Delhi Capitals,Delhi Capitals,Pune,150,119,2,163,78.0,7.56,0
2639,Delhi Capitals,Delhi Capitals,Pune,149,118,1,163,42.0,7.58,0
2640,Delhi Capitals,Delhi Capitals,Pune,145,117,0,163,36.0,7.44,0
2641,Mumbai Indians,Rajasthan Royals,Jaipur,163,125,9,163,-0.0,7.82,1
2642,Mumbai Indians,Rajasthan Royals,Jaipur,163,124,8,163,-0.0,7.89,1
2643,Mumbai Indians,Rajasthan Royals,Jaipur,155,119,3,163,48.0,7.82,1
2644,Mumbai Indians,Rajasthan Royals,Jaipur,155,118,2,163,24.0,7.88,1
2645,Mumbai Indians,Rajasthan Royals,Jaipur,155,117,1,163,16.0,7.95,1
2646,Mumbai Indians,Rajasthan Royals,Jaipur,155,116,0,163,12.0,8.02,1
2647,Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,126,119,3,133,42.0,6.35,0
2648,Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,126,118,2,133,21.0,6.41,0
2649,Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,122,117,1,133,22.0,6.26,0
2650,Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,116,116,0,133,25.5,6.0,0
2651,Delhi Capitals,Punjab Kings,Dharamsala,142,125,9,142,-0.0,6.82,0
2652,Delhi Capitals,Punjab Kings,Dharamsala,132,119,3,142,60.0,6.66,0
2653,Delhi Capitals,Punjab Kings,Dharamsala,128,118,2,142,42.0,6.51,0
2654,Delhi Capitals,Punjab Kings,Dharamsala,128,117,1,142,28.0,6.56,0
2655,Delhi Capitals,Punjab Kings,Dharamsala,128,116,0,142,21.0,6.62,0
2656,Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,127,125,9,127,-0.0,6.1,0
2657,Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,115,119,3,127,72.0,5.8,0
2658,Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,115,118,2,127,36.0,5.85,0
2659,Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,115,117,1,127,24.0,5.9,0
2660,Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,114,116,0,127,19.5,5.9,0
2661,Punjab Kings,Punjab Kings,Dharamsala,111,119,3,121,60.0,5.6,0
2662,Punjab Kings,Punjab Kings,Dharamsala,110,118,2,121,33.0,5.59,0
2663,Punjab Kings,Punjab Kings,Dharamsala,110,117,1,121,22.0,5.64,0
2664,Punjab Kings,Punjab Kings,Dharamsala,106,116,0,121,22.5,5.48,0
2665,Delhi Capitals,Delhi Capitals,Delhi,205,119,3,216,66.0,10.34,0
2666,Delhi Capitals,Delhi Capitals,Delhi,205,119,2,216,66.0,10.34,0
2667,Delhi Capitals,Delhi Capitals,Delhi,205,118,1,216,33.0,10.42,0
2668,Delhi Capitals,Delhi Capitals,Delhi,199,117,0,216,34.0,10.21,0
2669,Mumbai Indians,Kolkata Knight Riders,Mumbai,141,125,9,141,-0.0,6.77,0
2670,Mumbai Indians,Kolkata Knight Riders,Mumbai,136,119,3,141,30.0,6.86,0
2671,Mumbai Indians,Kolkata Knight Riders,Mumbai,136,118,2,141,15.0,6.92,0
2672,Mumbai Indians,Kolkata Knight Riders,Mumbai,136,117,1,141,10.0,6.97,0
2673,Mumbai Indians,Kolkata Knight Riders,Mumbai,135,116,0,141,9.0,6.98,0
2674,Delhi Capitals,Delhi Capitals,Delhi,137,125,9,137,-0.0,6.58,0
2675,Delhi Capitals,Delhi Capitals,Delhi,126,119,3,137,66.0,6.35,0
2676,Delhi Capitals,Delhi Capitals,Delhi,122,118,2,137,45.0,6.2,0
2677,Delhi Capitals,Delhi Capitals,Delhi,121,117,1,137,32.0,6.21,0
2678,Delhi Capitals,Delhi Capitals,Delhi,117,116,0,137,30.0,6.05,0
2679,Chennai Super Kings,Kolkata Knight Riders,Kolkata,159,125,9,159,-0.0,7.63,1
2680,Chennai Super Kings,Kolkata Knight Riders,Kolkata,159,124,8,159,-0.0,7.69,1
2681,Chennai Super Kings,Kolkata Knight Riders,Kolkata,154,119,3,159,30.0,7.76,1
2682,Chennai Super Kings,Kolkata Knight Riders,Kolkata,150,118,2,159,27.0,7.63,1
2683,Chennai Super Kings,Kolkata Knight Riders,Kolkata,150,117,1,159,18.0,7.69,1
2684,Chennai Super Kings,Kolkata Knight Riders,Kolkata,149,116,0,159,15.0,7.71,1
2685,Mumbai Indians,Royal Challengers Bangalore,Bangalore,172,125,9,172,-0.0,8.26,1
2686,Mumbai Indians,Royal Challengers Bangalore,Bangalore,170,119,3,172,12.0,8.57,1
2687,Mumbai Indians,Royal Challengers Bangalore,Bangalore,170,119,2,172,12.0,8.57,1
2688,Mumbai Indians,Royal Challengers Bangalore,Bangalore,168,118,1,172,12.0,8.54,1
2689,Mumbai Indians,Royal Challengers Bangalore,Bangalore,168,117,0,172,8.0,8.62,1
2690,Punjab Kings,Punjab Kings,Chandigarh,191,125,9,191,-0.0,9.17,0
2691,Punjab Kings,Punjab Kings,Chandigarh,191,124,8,191,-0.0,9.24,0
2692,Punjab Kings,Punjab Kings,Chandigarh,187,119,3,191,24.0,9.43,0
2693,Punjab Kings,Punjab Kings,Chandigarh,186,118,2,191,15.0,9.46,0
2694,Punjab Kings,Punjab Kings,Chandigarh,185,117,1,191,12.0,9.49,0
2695,Punjab Kings,Punjab Kings,Chandigarh,185,116,0,191,9.0,9.57,0
2696,Chennai Super Kings,Delhi Capitals,Chennai,115,125,9,115,-0.0,5.52,1
